attributes,datatype,date,station,value
",,W,2400",TMIN,2019-06-22T00:00:00,GHCND:USW00094745,15.6
",,W,",WDF2,2019-06-22T00:00:00,GHCND:USW00094745,330.0
",,W,",WDF5,2019-06-22T00:00:00,GHCND:USW00094745,330.0
",,W,",WSF2,2019-06-22T00:00:00,GHCND:USW00094745,10.3
",,W,",WSF5,2019-06-22T00:00:00,GHCND:USW00094745,13.9
",,W,",AWND,2019-06-22T00:00:00,GHCND:USW00094789,6.7
",,W,2400",PRCP,2019-06-22T00:00:00,GHCND:USW00094789,0.0
",,W,",SNOW,2019-06-22T00:00:00,GHCND:USW00094789,0.0
",,W,2400",SNWD,2019-06-22T00:00:00,GHCND:USW00094789,0.0
"H,,S,",TAVG,2019-06-22T00:00:00,GHCND:USW00094789,22.6
",,W,2400",TMAX,2019-06-22T00:00:00,GHCND:USW00094789,27.8
",,W,2400",TMIN,2019-06-22T00:00:00,GHCND:USW00094789,17.2
",,W,",WDF2,2019-06-22T00:00:00,GHCND:USW00094789,310.0
",,W,",WDF5,2019-06-22T00:00:00,GHCND:USW00094789,300.0
",,W,",WSF2,2019-06-22T00:00:00,GHCND:USW00094789,10.7
",,W,",WSF5,2019-06-22T00:00:00,GHCND:USW00094789,13.9
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1CTFR0039,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJBG0003,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJBG0003,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJBG0015,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJBG0015,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJBG0017,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJBG0017,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJBG0018,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJBG0018,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJBG0023,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJBG0030,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJBG0037,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJBG0037,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJES0018,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJES0018,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJES0019,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJES0019,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJES0024,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJES0024,0.0
",,N,",SNWD,2019-06-23T00:00:00,GHCND:US1NJES0024,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJES0031,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJES0031,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJES0040,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJES0041,0.3
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJHD0001,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJHD0001,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJHD0002,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJHD0002,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0038,0.3
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0043,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJMD0043,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0045,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJMD0045,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",SNWD,2019-06-23T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",WESD,2019-06-23T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",WESF,2019-06-23T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0070,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJMD0070,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0073,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0074,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0082,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0086,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJMD0086,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMD0093,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMN0010,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJMN0010,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMN0012,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJMN0012,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMN0048,0.0
"T,,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMN0081,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMS0011,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJMS0011,0.0
",,N,",DAPR,2019-06-23T00:00:00,GHCND:US1NJMS0040,7.0
",,N,",MDPR,2019-06-23T00:00:00,GHCND:US1NJMS0040,54.9
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMS0049,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJMS0049,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJMS0059,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJPS0005,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJPS0005,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJPS0012,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJPS0012,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJPS0014,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJPS0014,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJPS0022,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJPS0022,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJPS0025,0.3
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJUN0003,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJUN0003,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",SNWD,2019-06-23T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",WESD,2019-06-23T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",WESF,2019-06-23T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJUN0014,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJUN0017,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJUN0017,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NJUN0028,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NJUN0028,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYBX0025,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NYBX0025,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYKN0025,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NYKN0025,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYNS0007,0.3
"T,,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYNS0018,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYNS0027,0.5
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYNS0030,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",SNWD,2019-06-23T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",WESD,2019-06-23T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",WESF,2019-06-23T00:00:00,GHCND:US1NYNS0034,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYNS0036,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYNS0037,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NYNS0037,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYNS0042,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYNS0046,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYQN0002,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYQN0027,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYQN0029,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYRC0001,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NYRC0001,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYRC0002,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NYRC0002,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYRL0005,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYSF0061,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NYSF0061,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYSF0092,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NYSF0092,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYSF0122,0.0
",,N,",PRCP,2019-06-23T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",SNOW,2019-06-23T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",SNWD,2019-06-23T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",WESD,2019-06-23T00:00:00,GHCND:US1NYWC0018,0.0
",,N,",WESF,2019-06-23T00:00:00,GHCND:US1NYWC0018,0.0
",,7,0700",PRCP,2019-06-23T00:00:00,GHCND:USC00066655,0.0
",,7,0700",PRCP,2019-06-23T00:00:00,GHCND:USC00280907,0.0
",,7,",SNOW,2019-06-23T00:00:00,GHCND:USC00280907,0.0
",,7,0700",SNWD,2019-06-23T00:00:00,GHCND:USC00280907,0.0
",,7,0700",TMAX,2019-06-23T00:00:00,GHCND:USC00280907,26.1
",,7,0700",TMIN,2019-06-23T00:00:00,GHCND:USC00280907,14.4
",,7,0700",TOBS,2019-06-23T00:00:00,GHCND:USC00280907,17.8
",,7,0700",PRCP,2019-06-23T00:00:00,GHCND:USC00281335,0.0
",,7,",SNOW,2019-06-23T00:00:00,GHCND:USC00281335,0.0
",,7,0700",SNWD,2019-06-23T00:00:00,GHCND:USC00281335,0.0
",,7,0700",TMAX,2019-06-23T00:00:00,GHCND:USC00281335,30.0
",,7,0700",TMIN,2019-06-23T00:00:00,GHCND:USC00281335,15.0
",,7,0700",PRCP,2019-06-23T00:00:00,GHCND:USC00283704,0.0
",,7,",SNOW,2019-06-23T00:00:00,GHCND:USC00283704,0.0
",,7,0700",SNWD,2019-06-23T00:00:00,GHCND:USC00283704,0.0
",,7,0700",TMAX,2019-06-23T00:00:00,GHCND:USC00283704,27.8
",,7,0700",TMIN,2019-06-23T00:00:00,GHCND:USC00283704,17.2
",,7,0700",TOBS,2019-06-23T00:00:00,GHCND:USC00283704,19.4
",,7,0630",PRCP,2019-06-23T00:00:00,GHCND:USC00284987,0.0
",,7,",SNOW,2019-06-23T00:00:00,GHCND:USC00284987,0.0
",,7,0630",SNWD,2019-06-23T00:00:00,GHCND:USC00284987,0.0
",,7,0630",TMAX,2019-06-23T00:00:00,GHCND:USC00284987,27.8
",,7,0630",TMIN,2019-06-23T00:00:00,GHCND:USC00284987,15.6
",,7,0700",PRCP,2019-06-23T00:00:00,GHCND:USC00289187,0.0
",,7,",SNOW,2019-06-23T00:00:00,GHCND:USC00289187,0.0
",,7,0700",SNWD,2019-06-23T00:00:00,GHCND:USC00289187,0.0
",,7,0700",PRCP,2019-06-23T00:00:00,GHCND:USC00301309,0.0
",,7,",SNOW,2019-06-23T00:00:00,GHCND:USC00301309,0.0
",,7,0700",SNWD,2019-06-23T00:00:00,GHCND:USC00301309,0.0
",,7,0700",TMAX,2019-06-23T00:00:00,GHCND:USC00301309,26.1
",,7,0700",TMIN,2019-06-23T00:00:00,GHCND:USC00301309,15.6
",,7,0700",TOBS,2019-06-23T00:00:00,GHCND:USC00301309,17.8
",,7,0800",PRCP,2019-06-23T00:00:00,GHCND:USC00308577,0.0
",,7,",SNOW,2019-06-23T00:00:00,GHCND:USC00308577,0.0
",,7,0800",SNWD,2019-06-23T00:00:00,GHCND:USC00308577,0.0
",,W,",AWND,2019-06-23T00:00:00,GHCND:USW00014732,4.7
",,W,2400",PRCP,2019-06-23T00:00:00,GHCND:USW00014732,0.0
",,W,",SNOW,2019-06-23T00:00:00,GHCND:USW00014732,0.0
",,W,2400",SNWD,2019-06-23T00:00:00,GHCND:USW00014732,0.0
"H,,S,",TAVG,2019-06-23T00:00:00,GHCND:USW00014732,24.1
",,W,2400",TMAX,2019-06-23T00:00:00,GHCND:USW00014732,30.0
",,W,2400",TMIN,2019-06-23T00:00:00,GHCND:USW00014732,19.4
",,W,",WDF2,2019-06-23T00:00:00,GHCND:USW00014732,310.0
",,W,",WDF5,2019-06-23T00:00:00,GHCND:USW00014732,270.0
",,W,",WSF2,2019-06-23T00:00:00,GHCND:USW00014732,7.6
",,W,",WSF5,2019-06-23T00:00:00,GHCND:USW00014732,9.8
",,W,",AWND,2019-06-23T00:00:00,GHCND:USW00014734,4.6
",,W,2400",PRCP,2019-06-23T00:00:00,GHCND:USW00014734,0.0
",,W,",SNOW,2019-06-23T00:00:00,GHCND:USW00014734,0.0
",,W,2400",SNWD,2019-06-23T00:00:00,GHCND:USW00014734,0.0
"H,,S,",TAVG,2019-06-23T00:00:00,GHCND:USW00014734,24.0
",,W,2400",TMAX,2019-06-23T00:00:00,GHCND:USW00014734,30.6
",,W,2400",TMIN,2019-06-23T00:00:00,GHCND:USW00014734,16.1
",,W,",WDF2,2019-06-23T00:00:00,GHCND:USW00014734,260.0
",,W,",WDF5,2019-06-23T00:00:00,GHCND:USW00014734,300.0
",,W,",WSF2,2019-06-23T00:00:00,GHCND:USW00014734,9.4
",,W,",WSF5,2019-06-23T00:00:00,GHCND:USW00014734,11.6
",,W,",AWND,2019-06-23T00:00:00,GHCND:USW00054743,1.9
",,W,",PGTM,2019-06-23T00:00:00,GHCND:USW00054743,1122.0
",,W,",PRCP,2019-06-23T00:00:00,GHCND:USW00054743,0.0
",,W,",TMAX,2019-06-23T00:00:00,GHCND:USW00054743,30.6
",,W,",TMIN,2019-06-23T00:00:00,GHCND:USW00054743,14.4
",,W,",WDF2,2019-06-23T00:00:00,GHCND:USW00054743,300.0
",,W,",WDF5,2019-06-23T00:00:00,GHCND:USW00054743,320.0
",,W,",WSF2,2019-06-23T00:00:00,GHCND:USW00054743,6.7
",,W,",WSF5,2019-06-23T00:00:00,GHCND:USW00054743,8.9
",,W,",AWND,2019-06-23T00:00:00,GHCND:USW00054787,3.6
",,W,",PGTM,2019-06-23T00:00:00,GHCND:USW00054787,1658.0
",,W,",PRCP,2019-06-23T00:00:00,GHCND:USW00054787,0.0
",,W,",TMAX,2019-06-23T00:00:00,GHCND:USW00054787,28.3
",,W,",TMIN,2019-06-23T00:00:00,GHCND:USW00054787,16.1
",,W,",WDF2,2019-06-23T00:00:00,GHCND:USW00054787,240.0
",,W,",WDF5,2019-06-23T00:00:00,GHCND:USW00054787,220.0
",,W,",WSF2,2019-06-23T00:00:00,GHCND:USW00054787,8.1
",,W,",WSF5,2019-06-23T00:00:00,GHCND:USW00054787,10.3
",,W,",AWND,2019-06-23T00:00:00,GHCND:USW00094728,2.1
",,W,2400",PRCP,2019-06-23T00:00:00,GHCND:USW00094728,0.0
",,W,",SNOW,2019-06-23T00:00:00,GHCND:USW00094728,0.0
",,W,2400",SNWD,2019-06-23T00:00:00,GHCND:USW00094728,0.0
",,W,2400",TMAX,2019-06-23T00:00:00,GHCND:USW00094728,28.3
",,W,2400",TMIN,2019-06-23T00:00:00,GHCND:USW00094728,17.8
",,W,",WDF2,2019-06-23T00:00:00,GHCND:USW00094728,280.0
",,W,",WDF5,2019-06-23T00:00:00,GHCND:USW00094728,210.0
",,W,",WSF2,2019-06-23T00:00:00,GHCND:USW00094728,5.4
",,W,",WSF5,2019-06-23T00:00:00,GHCND:USW00094728,8.9
",,W,",AWND,2019-06-23T00:00:00,GHCND:USW00094741,3.4
",,W,",PGTM,2019-06-23T00:00:00,GHCND:USW00094741,1308.0
",,W,",PRCP,2019-06-23T00:00:00,GHCND:USW00094741,0.0
",,W,",TMAX,2019-06-23T00:00:00,GHCND:USW00094741,30.0
",,W,",TMIN,2019-06-23T00:00:00,GHCND:USW00094741,15.0
",,W,",WDF2,2019-06-23T00:00:00,GHCND:USW00094741,300.0
",,W,",WDF5,2019-06-23T00:00:00,GHCND:USW00094741,330.0
",,W,",WSF2,2019-06-23T00:00:00,GHCND:USW00094741,7.2
",,W,",WSF5,2019-06-23T00:00:00,GHCND:USW00094741,9.8
",,W,",AWND,2019-06-23T00:00:00,GHCND:USW00094745,3.4
",,W,",PGTM,2019-06-23T00:00:00,GHCND:USW00094745,1318.0
",,W,2400",PRCP,2019-06-23T00:00:00,GHCND:USW00094745,0.0
",,W,2400",TMAX,2019-06-23T00:00:00,GHCND:USW00094745,28.3
",,W,2400",TMIN,2019-06-23T00:00:00,GHCND:USW00094745,13.9
",,W,",WDF2,2019-06-23T00:00:00,GHCND:USW00094745,300.0
",,W,",WDF5,2019-06-23T00:00:00,GHCND:USW00094745,310.0
",,W,",WSF2,2019-06-23T00:00:00,GHCND:USW00094745,7.2
",,W,",WSF5,2019-06-23T00:00:00,GHCND:USW00094745,9.4
",,W,",AWND,2019-06-23T00:00:00,GHCND:USW00094789,5.5
",,W,2400",PRCP,2019-06-23T00:00:00,GHCND:USW00094789,0.0
",,W,",SNOW,2019-06-23T00:00:00,GHCND:USW00094789,0.0
",,W,2400",SNWD,2019-06-23T00:00:00,GHCND:USW00094789,0.0
"H,,S,",TAVG,2019-06-23T00:00:00,GHCND:USW00094789,23.5
",,W,2400",TMAX,2019-06-23T00:00:00,GHCND:USW00094789,29.4
",,W,2400",TMIN,2019-06-23T00:00:00,GHCND:USW00094789,17.8
",,W,",WDF2,2019-06-23T00:00:00,GHCND:USW00094789,200.0
",,W,",WDF5,2019-06-23T00:00:00,GHCND:USW00094789,330.0
",,W,",WSF2,2019-06-23T00:00:00,GHCND:USW00094789,9.4
",,W,",WSF5,2019-06-23T00:00:00,GHCND:USW00094789,16.5
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1CTFR0039,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJBG0003,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJBG0003,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJBG0015,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJBG0015,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJBG0017,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJBG0017,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJBG0018,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJBG0018,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJBG0023,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJBG0030,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJBG0037,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJBG0037,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJBG0039,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJBG0039,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJES0018,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJES0018,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJES0019,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJES0019,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJES0024,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJES0024,0.0
",,N,",SNWD,2019-06-24T00:00:00,GHCND:US1NJES0024,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJES0031,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJES0031,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJES0040,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJES0041,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJHD0002,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJHD0002,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMD0038,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMD0038,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMD0043,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMD0043,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMD0045,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMD0045,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",SNWD,2019-06-24T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",WESD,2019-06-24T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",WESF,2019-06-24T00:00:00,GHCND:US1NJMD0062,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMD0070,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMD0070,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMD0074,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMD0082,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMD0086,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMD0086,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMD0093,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMN0010,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMN0010,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMN0011,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMN0011,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMN0012,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMN0012,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMN0048,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMN0081,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMN0081,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMS0011,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMS0011,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMS0040,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMS0040,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMS0049,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJMS0049,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMS0059,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJMS0078,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJPS0005,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJPS0005,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJPS0012,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJPS0012,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJPS0014,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJPS0014,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJPS0022,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJPS0022,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJPS0025,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJPS0025,0.0
",,N,",DAPR,2019-06-24T00:00:00,GHCND:US1NJPS0028,3.0
",,N,",MDPR,2019-06-24T00:00:00,GHCND:US1NJPS0028,10.4
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJUN0003,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJUN0003,0.0
",,N,",PRCP,2019-06-24T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",SNOW,2019-06-24T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",SNWD,2019-06-24T00:00:00,GHCND:US1NJUN0010,0.0
",,N,",WESD,2019-06-24T00:00:00,GHCND:US1NJUN0010,0.0
